,IDsensore,DataOra,Misura,Valido
533,8140,2018-01-27 02:00:00.000,6.7,100
534,8140,2018-01-27 03:00:00.000,6.9,100
535,8140,2018-01-27 04:00:00.000,7.2,100
536,8140,2018-01-27 05:00:00.000,7.2,100
537,8140,2018-01-27 06:00:00.000,6.5,100
538,8140,2018-01-27 07:00:00.000,6.3,100
539,8140,2018-01-27 08:00:00.000,6.1,100
540,8140,2018-01-27 09:00:00.000,6.4,100
541,8140,2018-01-27 10:00:00.000,6.6,100
542,8140,2018-01-27 11:00:00.000,7.2,100
543,8140,2018-01-27 12:00:00.000,9.3,100
544,8140,2018-01-27 13:00:00.000,9.0,100
545,8140,2018-01-27 14:00:00.000,7.5,100
546,8140,2018-01-27 15:00:00.000,7.4,100
547,8140,2018-01-27 16:00:00.000,8.0,100
548,8140,2018-01-27 17:00:00.000,7.2,100
549,8140,2018-01-27 18:00:00.000,6.5,100
550,8140,2018-01-27 19:00:00.000,6.3,100
551,8140,2018-01-27 20:00:00.000,6.4,100
552,8140,2018-01-27 21:00:00.000,6.4,100
553,8140,2018-01-27 22:00:00.000,6.4,100
554,8140,2018-01-27 23:00:00.000,6.0,100
555,8140,2018-01-28 00:00:00.000,6.0,100
556,8140,2018-01-28 01:00:00.000,6.2,100
557,8140,2018-01-28 02:00:00.000,6.0,100
558,8140,2018-01-28 03:00:00.000,6.0,100
559,8140,2018-01-28 04:00:00.000,5.5,100
560,8140,2018-01-28 05:00:00.000,4.8,100
561,8140,2018-01-28 06:00:00.000,4.5,100
562,8140,2018-01-28 07:00:00.000,4.7,100
563,8140,2018-01-28 08:00:00.000,4.6,100
564,8140,2018-01-28 09:00:00.000,4.1,100
565,8140,2018-01-28 10:00:00.000,4.3,100
566,8140,2018-01-28 11:00:00.000,5.3,0
567,8140,2018-01-28 12:00:00.000,8.7,0
568,8140,2018-01-28 13:00:00.000,10.6,100
569,8140,2018-01-28 14:00:00.000,11.2,100
570,8140,2018-01-28 15:00:00.000,11.3,100
571,8140,2018-01-28 16:00:00.000,10.8,100
572,8140,2018-01-28 17:00:00.000,9.4,100
573,8140,2018-01-28 18:00:00.000,6.9,100
574,8140,2018-01-28 19:00:00.000,6.2,100
575,8140,2018-01-28 20:00:00.000,5.9,100
576,8140,2018-01-28 21:00:00.000,5.3,100
577,8140,2018-01-28 22:00:00.000,5.1,100
578,8140,2018-01-28 23:00:00.000,4.8,100
579,8140,2018-01-29 00:00:00.000,4.5,100
580,8140,2018-01-29 01:00:00.000,4.1,100
581,8140,2018-01-29 02:00:00.000,4.3,100
582,8140,2018-01-29 03:00:00.000,4.3,100
583,8140,2018-01-29 04:00:00.000,4.2,100
584,8140,2018-01-29 05:00:00.000,4.0,100
585,8140,2018-01-29 06:00:00.000,4.1,100
586,8140,2018-01-29 07:00:00.000,3.7,100
587,8140,2018-01-29 08:00:00.000,3.7,100
588,8140,2018-01-29 09:00:00.000,3.9,100
589,8140,2018-01-29 10:00:00.000,5.2,100
590,8140,2018-01-29 11:00:00.000,6.5,100
591,8140,2018-01-29 12:00:00.000,9.0,100
592,8140,2018-01-29 13:00:00.000,11.5,100
593,8140,2018-01-29 14:00:00.000,11.8,100
594,8140,2018-01-29 15:00:00.000,11.6,100
595,8140,2018-01-29 16:00:00.000,10.5,100
596,8140,2018-01-29 17:00:00.000,9.5,100
597,8140,2018-01-29 18:00:00.000,8.8,100
598,8140,2018-01-29 19:00:00.000,8.4,100
599,8140,2018-01-29 20:00:00.000,8.5,100
600,8140,2018-01-29 21:00:00.000,8.6,100
601,8140,2018-01-29 22:00:00.000,6.0,100
602,8140,2018-01-29 23:00:00.000,3.4,100
603,8140,2018-01-30 00:00:00.000,5.0,100
604,8140,2018-01-30 01:00:00.000,7.0,100
605,8140,2018-01-30 02:00:00.000,7.6,100
606,8140,2018-01-30 03:00:00.000,7.4,100
607,8140,2018-01-30 04:00:00.000,7.4,100
608,8140,2018-01-30 05:00:00.000,7.5,100
609,8140,2018-01-30 06:00:00.000,7.5,100
610,8140,2018-01-30 07:00:00.000,7.3,100
611,8140,2018-01-30 08:00:00.000,7.3,100
612,8140,2018-01-30 09:00:00.000,7.8,100
613,8140,2018-01-30 10:00:00.000,8.0,100
614,8140,2018-01-30 11:00:00.000,8.7,100
615,8140,2018-01-30 12:00:00.000,8.4,100
616,8140,2018-01-30 13:00:00.000,9.0,100
617,8140,2018-01-30 14:00:00.000,8.0,100
618,8140,2018-01-30 15:00:00.000,7.2,100
619,8140,2018-01-30 16:00:00.000,6.1,100
620,8140,2018-01-30 17:00:00.000,4.5,100
621,8140,2018-01-30 18:00:00.000,4.1,100
622,8140,2018-01-30 19:00:00.000,4.0,100
623,8140,2018-01-30 20:00:00.000,4.3,100
624,8140,2018-01-30 21:00:00.000,4.4,100
625,8140,2018-01-30 22:00:00.000,4.4,100
626,8140,2018-01-30 23:00:00.000,4.3,100
627,8140,2018-01-31 00:00:00.000,4.4,100
628,8140,2018-01-31 01:00:00.000,4.2,100
629,8140,2018-01-31 02:00:00.000,4.3,100
630,8140,2018-01-31 03:00:00.000,4.3,100
631,8140,2018-01-31 04:00:00.000,4.2,100
632,8140,2018-01-31 05:00:00.000,4.2,100
633,8140,2018-01-31 06:00:00.000,4.3,100
634,8140,2018-01-31 07:00:00.000,4.4,100
635,8140,2018-01-31 08:00:00.000,4.4,100
636,8140,2018-01-31 09:00:00.000,4.5,100
637,8140,2018-01-31 10:00:00.000,4.8,100
638,8140,2018-01-31 11:00:00.000,5.4,100
639,8140,2018-01-31 12:00:00.000,5.7,100
640,8140,2018-01-31 13:00:00.000,6.7,100
641,8140,2018-01-31 14:00:00.000,7.2,100
642,8140,2018-01-31 15:00:00.000,6.5,100
643,8140,2018-01-31 16:00:00.000,7.0,100
644,8140,2018-01-31 17:00:00.000,6.8,100
645,8140,2018-01-31 18:00:00.000,6.3,100
646,8140,2018-01-31 19:00:00.000,6.0,100
647,8140,2018-01-31 20:00:00.000,5.7,100
648,8140,2018-01-31 21:00:00.000,5.6,100
649,8140,2018-01-31 22:00:00.000,5.2,100
650,8140,2018-01-31 23:00:00.000,5.1,100
651,8140,2018-02-01 00:00:00.000,5.0,100
652,8140,2018-02-01 01:00:00.000,4.9,100
653,8140,2018-02-01 02:00:00.000,4.9,100
654,8140,2018-02-01 03:00:00.000,4.8,100
655,8140,2018-02-01 04:00:00.000,4.7,100
656,8140,2018-02-01 05:00:00.000,4.9,100
657,8140,2018-02-01 06:00:00.000,5.0,100
658,8140,2018-02-01 07:00:00.000,5.3,100
659,8140,2018-02-01 08:00:00.000,5.4,100
660,8140,2018-02-01 09:00:00.000,6.1,100
661,8140,2018-02-01 10:00:00.000,5.9,100
662,8140,2018-02-01 11:00:00.000,5.8,100
663,8140,2018-02-01 12:00:00.000,6.2,100
664,8140,2018-02-01 13:00:00.000,6.1,100
665,8140,2018-02-01 14:00:00.000,5.7,100
666,8140,2018-02-01 15:00:00.000,5.7,100
667,8140,2018-02-01 16:00:00.000,5.8,100
668,8140,2018-02-01 17:00:00.000,5.7,100
669,8140,2018-02-01 18:00:00.000,5.8,100
670,8140,2018-02-01 19:00:00.000,5.7,100
671,8140,2018-02-01 20:00:00.000,5.6,100
672,8140,2018-02-01 21:00:00.000,5.7,100
673,8140,2018-02-01 22:00:00.000,5.7,100
674,8140,2018-02-01 23:00:00.000,5.8,100
675,8140,2018-02-02 00:00:00.000,5.6,100
676,8140,2018-02-02 01:00:00.000,5.4,100
677,8140,2018-02-02 02:00:00.000,5.2,100
678,8140,2018-02-02 03:00:00.000,5.0,100
679,8140,2018-02-02 04:00:00.000,4.8,100
680,8140,2018-02-02 05:00:00.000,4.8,100
681,8140,2018-02-02 06:00:00.000,4.7,100
682,8140,2018-02-02 07:00:00.000,4.8,100
683,8140,2018-02-02 08:00:00.000,4.8,100
684,8140,2018-02-02 09:00:00.000,4.4,100
685,8140,2018-02-02 10:00:00.000,4.6,100
686,8140,2018-02-02 11:00:00.000,4.5,100
687,8140,2018-02-02 12:00:00.000,5.0,100
688,8140,2018-02-02 13:00:00.000,5.9,100
689,8140,2018-02-02 14:00:00.000,5.7,100
690,8140,2018-02-02 15:00:00.000,5.7,100
691,8140,2018-02-02 16:00:00.000,5.8,100
692,8140,2018-02-02 17:00:00.000,5.8,100
693,8140,2018-02-02 18:00:00.000,5.0,100
694,8140,2018-02-02 19:00:00.000,3.9,100
695,8140,2018-02-02 20:00:00.000,3.5,100
696,8140,2018-02-02 21:00:00.000,2.8,100
697,8140,2018-02-02 22:00:00.000,2.7,100
698,8140,2018-02-02 23:00:00.000,2.8,100
699,8140,2018-02-03 00:00:00.000,2.5,100
700,8140,2018-02-03 01:00:00.000,2.1,100
701,8140,2018-02-03 02:00:00.000,2.3,100
702,8140,2018-02-03 03:00:00.000,2.1,100
703,8140,2018-02-03 04:00:00.000,2.0,100
704,8140,2018-02-03 05:00:00.000,2.0,100
705,8140,2018-02-03 06:00:00.000,2.4,100
706,8140,2018-02-03 07:00:00.000,2.6,100
707,8140,2018-02-03 08:00:00.000,2.7,100
708,8140,2018-02-03 09:00:00.000,2.9,100
709,8140,2018-02-03 10:00:00.000,3.1,100
710,8140,2018-02-03 11:00:00.000,3.4,100
711,8140,2018-02-03 12:00:00.000,4.3,100
712,8140,2018-02-03 13:00:00.000,5.7,100
713,8140,2018-02-03 14:00:00.000,5.3,100
714,8140,2018-02-03 15:00:00.000,3.9,100
715,8140,2018-02-03 16:00:00.000,3.1,100
716,8140,2018-02-03 17:00:00.000,3.4,100
717,8140,2018-02-03 18:00:00.000,3.3,100
718,8140,2018-02-03 19:00:00.000,3.4,100
719,8140,2018-02-03 20:00:00.000,2.9,100
720,8140,2018-02-03 21:00:00.000,2.6,100
721,8140,2018-02-03 22:00:00.000,2.4,100
722,8140,2018-02-03 23:00:00.000,2.4,100
723,8140,2018-02-04 00:00:00.000,1.9,100
724,8140,2018-02-04 01:00:00.000,1.5,100
725,8140,2018-02-04 02:00:00.000,1.1,100
726,8140,2018-02-04 03:00:00.000,0.6,100
727,8140,2018-02-04 04:00:00.000,0.2,100
728,8140,2018-02-04 05:00:00.000,-0.1,100
729,8140,2018-02-04 06:00:00.000,0.5,100
730,8140,2018-02-04 07:00:00.000,0.4,100
731,8140,2018-02-04 08:00:00.000,0.6,100
732,8140,2018-02-04 09:00:00.000,0.6,100
733,8140,2018-02-04 10:00:00.000,1.6,100
734,8140,2018-02-04 11:00:00.000,3.7,0
735,8140,2018-02-04 12:00:00.000,5.8,0
736,8140,2018-02-04 13:00:00.000,6.9,100
737,8140,2018-02-04 14:00:00.000,7.4,100
738,8140,2018-02-04 15:00:00.000,6.5,100
739,8140,2018-02-04 16:00:00.000,6.0,100
740,8140,2018-02-04 17:00:00.000,5.6,100
741,8140,2018-02-04 18:00:00.000,4.0,100
742,8140,2018-02-04 19:00:00.000,3.5,100
743,8140,2018-02-04 20:00:00.000,3.6,100
744,8140,2018-02-04 21:00:00.000,4.1,100
745,8140,2018-02-04 22:00:00.000,3.8,100
746,8140,2018-02-04 23:00:00.000,3.8,100
747,8140,2018-02-05 00:00:00.000,3.3,100
748,8140,2018-02-05 01:00:00.000,3.2,100
749,8140,2018-02-05 02:00:00.000,3.1,100
750,8140,2018-02-05 03:00:00.000,2.5,100
751,8140,2018-02-05 04:00:00.000,2.6,100
752,8140,2018-02-05 05:00:00.000,2.8,100
753,8140,2018-02-05 06:00:00.000,2.8,100
754,8140,2018-02-05 07:00:00.000,3.1,100
755,8140,2018-02-05 08:00:00.000,3.1,100
756,8140,2018-02-05 09:00:00.000,3.4,100
757,8140,2018-02-05 10:00:00.000,3.7,100
758,8140,2018-02-05 11:00:00.000,4.4,100
759,8140,2018-02-05 12:00:00.000,5.3,100
760,8140,2018-02-05 13:00:00.000,5.6,100
761,8140,2018-02-05 14:00:00.000,5.9,100
762,8140,2018-02-05 15:00:00.000,5.7,100
763,8140,2018-02-05 16:00:00.000,5.5,100
764,8140,2018-02-05 17:00:00.000,4.9,100
765,8140,2018-02-05 18:00:00.000,4.5,100
766,8140,2018-02-05 19:00:00.000,4.3,100
767,8140,2018-02-05 20:00:00.000,4.2,100
768,8140,2018-02-05 21:00:00.000,4.0,100
769,8140,2018-02-05 22:00:00.000,3.4,100
770,8140,2018-02-05 23:00:00.000,3.0,100
771,8140,2018-02-06 00:00:00.000,2.7,100
772,8140,2018-02-06 01:00:00.000,2.5,100
773,8140,2018-02-06 02:00:00.000,2.4,100
774,8140,2018-02-06 03:00:00.000,2.6,100
775,8140,2018-02-06 04:00:00.000,3.0,100
776,8140,2018-02-06 05:00:00.000,2.9,100
777,8140,2018-02-06 06:00:00.000,2.9,100
778,8140,2018-02-06 07:00:00.000,2.8,100
779,8140,2018-02-06 08:00:00.000,3.0,100
780,8140,2018-02-06 09:00:00.000,3.1,100
781,8140,2018-02-06 10:00:00.000,3.0,100
782,8140,2018-02-06 11:00:00.000,2.6,100
783,8140,2018-02-06 12:00:00.000,2.6,100
784,8140,2018-02-06 13:00:00.000,3.5,100
785,8140,2018-02-06 14:00:00.000,4.1,100
786,8140,2018-02-06 15:00:00.000,5.2,100
787,8140,2018-02-06 16:00:00.000,5.4,100
788,8140,2018-02-06 17:00:00.000,5.1,100
789,8140,2018-02-06 18:00:00.000,4.6,100
790,8140,2018-02-06 19:00:00.000,4.5,100
791,8140,2018-02-06 20:00:00.000,3.8,100
792,8140,2018-02-06 21:00:00.000,2.8,100
793,8140,2018-02-06 22:00:00.000,2.5,100
794,8140,2018-02-06 23:00:00.000,2.1,100
795,8140,2018-02-07 00:00:00.000,2.0,100
796,8140,2018-02-07 01:00:00.000,1.9,100
797,8140,2018-02-07 02:00:00.000,1.8,100
798,8140,2018-02-07 03:00:00.000,1.7,100
799,8140,2018-02-07 04:00:00.000,1.8,100
800,8140,2018-02-07 05:00:00.000,1.7,100
801,8140,2018-02-07 06:00:00.000,1.7,100
802,8140,2018-02-07 07:00:00.000,1.7,100
803,8140,2018-02-07 08:00:00.000,1.9,100
804,8140,2018-02-07 09:00:00.000,2.0,100
805,8140,2018-02-07 10:00:00.000,2.3,100
806,8140,2018-02-07 11:00:00.000,2.8,100
807,8140,2018-02-07 12:00:00.000,3.5,100
808,8140,2018-02-07 13:00:00.000,4.5,100
809,8140,2018-02-07 14:00:00.000,4.5,100
810,8140,2018-02-07 15:00:00.000,4.7,100
811,8140,2018-02-07 16:00:00.000,4.8,100
812,8140,2018-02-07 17:00:00.000,4.7,100
813,8140,2018-02-07 18:00:00.000,4.7,100
814,8140,2018-02-07 19:00:00.000,4.6,100
815,8140,2018-02-07 20:00:00.000,4.3,100
816,8140,2018-02-07 21:00:00.000,4.1,100
817,8140,2018-02-07 22:00:00.000,4.0,100
818,8140,2018-02-07 23:00:00.000,4.0,100
819,8140,2018-02-08 00:00:00.000,3.9,100
820,8140,2018-02-08 01:00:00.000,3.2,100
821,8140,2018-02-08 02:00:00.000,2.1,100
822,8140,2018-02-08 03:00:00.000,1.8,100
823,8140,2018-02-08 04:00:00.000,1.7,100
824,8140,2018-02-08 05:00:00.000,2.3,100
825,8140,2018-02-08 06:00:00.000,2.6,100
826,8140,2018-02-08 07:00:00.000,2.9,100
827,8140,2018-02-08 08:00:00.000,2.9,100
828,8140,2018-02-08 09:00:00.000,3.7,100
829,8140,2018-02-08 10:00:00.000,5.3,100
830,8140,2018-02-08 11:00:00.000,7.0,100
831,8140,2018-02-08 12:00:00.000,7.5,100
832,8140,2018-02-08 13:00:00.000,7.6,100
833,8140,2018-02-08 14:00:00.000,7.6,100
834,8140,2018-02-08 15:00:00.000,7.7,100
835,8140,2018-02-08 16:00:00.000,7.8,100
836,8140,2018-02-08 17:00:00.000,7.4,100
837,8140,2018-02-08 18:00:00.000,6.1,100
838,8140,2018-02-08 19:00:00.000,5.2,100
839,8140,2018-02-08 20:00:00.000,4.9,100
840,8140,2018-02-08 21:00:00.000,4.8,100
841,8140,2018-02-08 22:00:00.000,4.7,100
842,8140,2018-02-08 23:00:00.000,4.4,100
843,8140,2018-02-09 00:00:00.000,4.0,100
844,8140,2018-02-09 01:00:00.000,4.1,100
845,8140,2018-02-09 02:00:00.000,4.0,100
846,8140,2018-02-09 03:00:00.000,4.0,100
847,8140,2018-02-09 04:00:00.000,4.1,100
848,8140,2018-02-09 05:00:00.000,4.0,100
849,8140,2018-02-09 06:00:00.000,3.6,100
850,8140,2018-02-09 07:00:00.000,3.6,100
851,8140,2018-02-09 08:00:00.000,3.5,100
852,8140,2018-02-09 09:00:00.000,3.9,100
853,8140,2018-02-09 10:00:00.000,4.4,100
854,8140,2018-02-09 11:00:00.000,5.8,100
855,8140,2018-02-09 12:00:00.000,7.0,100
856,8140,2018-02-09 13:00:00.000,6.8,100
857,8140,2018-02-09 14:00:00.000,6.5,100
858,8140,2018-02-09 15:00:00.000,5.0,100
859,8140,2018-02-09 16:00:00.000,3.5,100
860,8140,2018-02-09 17:00:00.000,3.6,100
861,8140,2018-02-09 18:00:00.000,3.3,100
862,8140,2018-02-09 19:00:00.000,2.9,100
863,8140,2018-02-09 20:00:00.000,3.0,100
864,8140,2018-02-09 21:00:00.000,3.1,100
865,8140,2018-02-09 22:00:00.000,3.1,100
866,8140,2018-02-09 23:00:00.000,2.5,100
867,8140,2018-02-10 00:00:00.000,2.2,100
868,8140,2018-02-10 01:00:00.000,2.2,100
869,8140,2018-02-10 02:00:00.000,2.0,100
870,8140,2018-02-10 03:00:00.000,1.5,100
871,8140,2018-02-10 04:00:00.000,1.8,100
872,8140,2018-02-10 05:00:00.000,1.9,100
873,8140,2018-02-10 06:00:00.000,1.1,100
874,8140,2018-02-10 07:00:00.000,1.0,100
875,8140,2018-02-10 08:00:00.000,1.2,100
876,8140,2018-02-10 09:00:00.000,1.8,100
877,8140,2018-02-10 10:00:00.000,2.7,100
878,8140,2018-02-10 11:00:00.000,5.2,100
879,8140,2018-02-10 12:00:00.000,7.2,100
880,8140,2018-02-10 13:00:00.000,8.3,100
881,8140,2018-02-10 14:00:00.000,8.7,100
882,8140,2018-02-10 15:00:00.000,8.1,100
883,8140,2018-02-10 16:00:00.000,7.3,100
884,8140,2018-02-10 17:00:00.000,6.6,100
885,8140,2018-02-10 18:00:00.000,6.3,100
886,8140,2018-02-10 19:00:00.000,5.7,100
887,8140,2018-02-10 20:00:00.000,4.4,100
888,8140,2018-02-10 21:00:00.000,2.8,100
889,8140,2018-02-10 22:00:00.000,1.9,100
890,8140,2018-02-10 23:00:00.000,1.9,100
891,8140,2018-02-11 00:00:00.000,2.3,100
892,8140,2018-02-11 01:00:00.000,3.1,100
893,8140,2018-02-11 02:00:00.000,3.0,100
894,8140,2018-02-11 03:00:00.000,3.7,100
895,8140,2018-02-11 04:00:00.000,3.4,100
896,8140,2018-02-11 05:00:00.000,2.3,100
897,8140,2018-02-11 06:00:00.000,2.6,100
898,8140,2018-02-11 07:00:00.000,3.2,100
899,8140,2018-02-11 08:00:00.000,2.9,100
900,8140,2018-02-11 09:00:00.000,2.8,100
901,8140,2018-02-11 10:00:00.000,3.3,100
902,8140,2018-02-11 11:00:00.000,3.8,0
903,8140,2018-02-11 12:00:00.000,4.4,0
904,8140,2018-02-11 13:00:00.000,4.4,100
905,8140,2018-02-11 14:00:00.000,5.4,100
906,8140,2018-02-11 15:00:00.000,5.1,100
907,8140,2018-02-11 16:00:00.000,5.2,100
908,8140,2018-02-11 17:00:00.000,5.4,100
909,8140,2018-02-11 18:00:00.000,4.4,100
910,8140,2018-02-11 19:00:00.000,2.3,100
911,8140,2018-02-11 20:00:00.000,1.0,100
912,8140,2018-02-11 21:00:00.000,0.4,100
913,8140,2018-02-11 22:00:00.000,0.1,100
914,8140,2018-02-11 23:00:00.000,0.3,100
915,8140,2018-02-12 00:00:00.000,0.7,100
916,8140,2018-02-12 01:00:00.000,1.0,100
917,8140,2018-02-12 02:00:00.000,1.7,100
918,8140,2018-02-12 03:00:00.000,2.6,100
919,8140,2018-02-12 04:00:00.000,2.5,100
920,8140,2018-02-12 05:00:00.000,2.7,100
921,8140,2018-02-12 06:00:00.000,2.8,100
922,8140,2018-02-12 07:00:00.000,2.7,100
923,8140,2018-02-12 08:00:00.000,2.9,100
924,8140,2018-02-12 09:00:00.000,2.9,100
925,8140,2018-02-12 10:00:00.000,3.3,100
926,8140,2018-02-12 11:00:00.000,4.1,100
927,8140,2018-02-12 12:00:00.000,5.5,100
928,8140,2018-02-12 13:00:00.000,7.1,100
929,8140,2018-02-12 14:00:00.000,7.1,100
930,8140,2018-02-12 15:00:00.000,5.9,100
931,8140,2018-02-12 16:00:00.000,4.5,100
932,8140,2018-02-12 17:00:00.000,1.4,100
933,8140,2018-02-12 18:00:00.000,0.6,100
934,8140,2018-02-12 19:00:00.000,0.7,100
935,8140,2018-02-12 20:00:00.000,0.5,100
936,8140,2018-02-12 21:00:00.000,0.5,100
937,8140,2018-02-12 22:00:00.000,0.7,100
938,8140,2018-02-12 23:00:00.000,0.9,100
939,8140,2018-02-13 00:00:00.000,1.0,100
940,8140,2018-02-13 01:00:00.000,1.0,100
941,8140,2018-02-13 02:00:00.000,1.1,100
942,8140,2018-02-13 03:00:00.000,0.5,100
943,8140,2018-02-13 04:00:00.000,0.3,100
944,8140,2018-02-13 05:00:00.000,-0.1,100
945,8140,2018-02-13 06:00:00.000,-0.5,100
946,8140,2018-02-13 07:00:00.000,-0.5,100
947,8140,2018-02-13 08:00:00.000,-0.7,100
948,8140,2018-02-13 09:00:00.000,0.3,100
949,8140,2018-02-13 10:00:00.000,1.3,100
950,8140,2018-02-13 11:00:00.000,2.5,100
951,8140,2018-02-13 12:00:00.000,3.3,100
952,8140,2018-02-13 13:00:00.000,4.4,100
953,8140,2018-02-13 14:00:00.000,5.4,100
954,8140,2018-02-13 15:00:00.000,5.2,100
955,8140,2018-02-13 16:00:00.000,3.4,100
956,8140,2018-02-13 17:00:00.000,3.2,100
957,8140,2018-02-13 18:00:00.000,0.9,100
958,8140,2018-02-13 19:00:00.000,-0.4,100
959,8140,2018-02-13 20:00:00.000,-0.8,100
960,8140,2018-02-13 21:00:00.000,-1.1,100
961,8140,2018-02-13 22:00:00.000,-1.4,100
962,8140,2018-02-13 23:00:00.000,-1.5,100
963,8140,2018-02-14 00:00:00.000,-1.3,100
964,8140,2018-02-14 01:00:00.000,-0.9,100
965,8140,2018-02-14 02:00:00.000,-0.7,100
966,8140,2018-02-14 03:00:00.000,-1.1,100
967,8140,2018-02-14 04:00:00.000,-1.8,100
968,8140,2018-02-14 05:00:00.000,-1.3,100
969,8140,2018-02-14 06:00:00.000,-1.3,100
970,8140,2018-02-14 07:00:00.000,-2.2,100
971,8140,2018-02-14 08:00:00.000,-2.2,100
972,8140,2018-02-14 09:00:00.000,-1.4,100
973,8140,2018-02-14 10:00:00.000,0.8,100
974,8140,2018-02-14 11:00:00.000,3.1,100
975,8140,2018-02-14 12:00:00.000,4.8,100
976,8140,2018-02-14 13:00:00.000,5.5,100
977,8140,2018-02-14 14:00:00.000,6.1,100
978,8140,2018-02-14 15:00:00.000,6.0,100
979,8140,2018-02-14 16:00:00.000,5.8,100
980,8140,2018-02-14 17:00:00.000,4.9,100
981,8140,2018-02-14 18:00:00.000,2.6,100
982,8140,2018-02-14 19:00:00.000,0.3,100
983,8140,2018-02-14 20:00:00.000,-0.5,100
984,8140,2018-02-14 21:00:00.000,-0.7,100
985,8140,2018-02-14 22:00:00.000,-1.1,100
986,8140,2018-02-14 23:00:00.000,-1.3,100
987,8140,2018-02-15 00:00:00.000,-1.5,100
988,8140,2018-02-15 01:00:00.000,-0.7,100
989,8140,2018-02-15 02:00:00.000,-0.4,100
990,8140,2018-02-15 03:00:00.000,-1.4,100
991,8140,2018-02-15 04:00:00.000,-1.9,100
992,8140,2018-02-15 05:00:00.000,-2.1,100
993,8140,2018-02-15 06:00:00.000,-1.6,100
994,8140,2018-02-15 07:00:00.000,-1.1,100
995,8140,2018-02-15 08:00:00.000,-0.7,100
996,8140,2018-02-15 09:00:00.000,-0.1,100
997,8140,2018-02-15 10:00:00.000,1.3,100
998,8140,2018-02-15 11:00:00.000,3.2,100
999,8140,2018-02-15 12:00:00.000,4.9,100
1000,8140,2018-02-15 13:00:00.000,5.5,100
1001,8140,2018-02-15 14:00:00.000,5.4,100
1002,8140,2018-02-15 15:00:00.000,5.7,100
1003,8140,2018-02-15 16:00:00.000,5.9,100
1004,8140,2018-02-15 17:00:00.000,5.4,100
1005,8140,2018-02-15 18:00:00.000,4.0,100
1006,8140,2018-02-15 19:00:00.000,1.8,100
1007,8140,2018-02-15 20:00:00.000,0.5,100
1008,8140,2018-02-15 21:00:00.000,0.1,100
1009,8140,2018-02-15 22:00:00.000,-0.1,100
1010,8140,2018-02-15 23:00:00.000,-0.4,100
1011,8140,2018-02-16 00:00:00.000,-0.5,100
1012,8140,2018-02-16 01:00:00.000,-0.5,100
1013,8140,2018-02-16 02:00:00.000,-0.5,100
1014,8140,2018-02-16 03:00:00.000,-0.3,100
1015,8140,2018-02-16 04:00:00.000,-0.4,100
1016,8140,2018-02-16 05:00:00.000,-0.6,100
1017,8140,2018-02-16 06:00:00.000,-0.7,100
1018,8140,2018-02-16 07:00:00.000,-0.8,100
1019,8140,2018-02-16 08:00:00.000,-0.7,100
1020,8140,2018-02-16 09:00:00.000,0.5,100
1021,8140,2018-02-16 10:00:00.000,2.0,100
1022,8140,2018-02-16 11:00:00.000,4.8,100
1023,8140,2018-02-16 12:00:00.000,7.3,100
1024,8140,2018-02-16 13:00:00.000,7.9,100
1025,8140,2018-02-16 14:00:00.000,8.1,100
1026,8140,2018-02-16 15:00:00.000,8.1,100
1027,8140,2018-02-16 16:00:00.000,7.2,100
1028,8140,2018-02-16 17:00:00.000,5.8,100
1029,8140,2018-02-16 18:00:00.000,4.2,100
1030,8140,2018-02-16 19:00:00.000,3.1,100
1031,8140,2018-02-16 20:00:00.000,3.0,100
1032,8140,2018-02-16 21:00:00.000,4.2,100
1033,8140,2018-02-16 22:00:00.000,2.1,100
1034,8140,2018-02-16 23:00:00.000,1.9,100
1035,8140,2018-02-17 00:00:00.000,1.6,100
1036,8140,2018-02-17 01:00:00.000,1.1,100
1037,8140,2018-02-17 02:00:00.000,0.9,100
1038,8140,2018-02-17 03:00:00.000,1.1,100
1039,8140,2018-02-17 04:00:00.000,1.0,100
1040,8140,2018-02-17 05:00:00.000,1.0,100
1041,8140,2018-02-17 06:00:00.000,0.9,100
1042,8140,2018-02-17 07:00:00.000,0.7,100
1043,8140,2018-02-17 08:00:00.000,0.7,100
1044,8140,2018-02-17 09:00:00.000,1.8,100
1045,8140,2018-02-17 10:00:00.000,5.0,100
1046,8140,2018-02-17 11:00:00.000,7.0,100
1047,8140,2018-02-17 12:00:00.000,7.1,100
1048,8140,2018-02-17 13:00:00.000,5.7,100
1049,8140,2018-02-17 14:00:00.000,5.6,100
1050,8140,2018-02-17 15:00:00.000,5.7,100
1051,8140,2018-02-17 16:00:00.000,5.5,100
1052,8140,2018-02-17 17:00:00.000,5.1,100
1053,8140,2018-02-17 18:00:00.000,4.9,100
1054,8140,2018-02-17 19:00:00.000,3.2,100
1055,8140,2018-02-17 20:00:00.000,2.4,100
1056,8140,2018-02-17 21:00:00.000,2.5,100
1057,8140,2018-02-17 22:00:00.000,2.4,100
1058,8140,2018-02-17 23:00:00.000,2.5,100
1059,8140,2018-02-18 00:00:00.000,2.6,100
1060,8140,2018-02-18 01:00:00.000,2.6,100
1061,8140,2018-02-18 02:00:00.000,2.4,100
1062,8140,2018-02-18 03:00:00.000,2.3,100
1063,8140,2018-02-18 04:00:00.000,2.4,100
1064,8140,2018-02-18 05:00:00.000,2.4,100
1065,8140,2018-02-18 06:00:00.000,2.3,100
